"folder","experiment_ID","counts_file","sampling","temp","media","who_counted","number_of_colors","time","strain","growth","first","last"
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",3,2,8
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,2
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",1,4,5
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",3,1,6
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,3,3
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",4,10,19
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,4,4
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,3,3
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,4,4
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",4,15,20
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,3,3
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",1,4,5
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",2,10,14
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,2,2
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",3,4,10
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",1,1,2
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",2,4,7
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,2
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",1,4,5
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,2,2
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,2,2
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",1,9,11
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",6,14,25
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",1,3,4
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",2,13,15
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,4,4
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",1,1,2
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",3,8,12
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,2,2
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",3,3,10
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",5,13,23
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",4,3,10
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,5,5
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",1,9,11
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,2,2
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,4,4
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",3,1,9
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,2,2
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",5,16,21
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",2,4,6
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",2,6,8
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",1,1,4
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",2,3,7
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",3,4,10
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",2,1,6
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",0,1,4
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",2,6,8
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",1,3,7
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",1,2,7
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",2,4,7
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",2,5,10
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",2,1,4
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",1,1,4
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",2,2,7
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",1,1,6
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",2,4,10
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",1,2,6
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",2,1,6
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",0,2,4
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",0,4,7
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",2,4,6
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",3,2,8
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",1,1,4
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",1,5,9
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",2,2,5
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",2,1,7
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",1,4,5
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",0,2,5
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",0,1,4
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",2,1,5
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",2,2,6
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",0,5,5
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",0,1,4
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",1,2,6
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",3,2,9
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",2,2,6
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",2,1,4
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",2,1,7
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",2,8,13
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",1,6,10
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",2,1,6
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",3,3,6
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",2,4,10
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",3,3,8
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",2,3,7
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",1,1,4
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1578",2,1,6
