"","fn","temp","rep","row","col","Strain","PMY","maxGrowth","pointOfMaxGrowthRate","maxOD"
"1108","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"D",4,"YJM975",1516,3.97368944863521e-05,139,1.748
"1109","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"D",5,"YJM1077",1524,1.98538789552759e-05,22,1.552
"1110","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"D",6,"YJM1208",1532,3.27311740431538e-05,161,1.718
"1111","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"D",7,"YJM1290",1540,9.30224396695734e-07,141,0.139
"1112","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"D",8,"YJM1338",1548,5.74343652863297e-05,127,1.686
"1113","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"D",9,"YJM1386",1556,4.00398292790329e-05,70,1.624
"1114","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"D",10,"YJM1415",1564,3.92022528981521e-05,35,1.639
"1115","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"D",11,"YJM1444",1572,4.92789197141621e-05,165,1.711
"1116","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"D",12,"YJM1552",1587,2.98731404077132e-05,155,1.621
"1117","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"E",1,"YJM244",1493,4.76781995280646e-05,59,1.695
"1118","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"E",2,"YJM451",1501,4.25188926040372e-05,33,1.726
"1119","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"E",3,"YJM681",1509,4.33705067240688e-05,170,1.724
"1120","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"E",4,"YJM978",1517,4.18632726148612e-05,19,1.666
"1121","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"E",5,"YJM1078",1525,4.5632218459335e-05,160,1.695
"1122","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"E",6,"YJM1242",1533,3.32764023827931e-05,147,1.624
"1123","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"E",7,"YJM1293",1541,3.87495343351835e-05,139,1.693
"1124","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"E",8,"YJM1341",1549,3.90287993680282e-05,83,1.66
"1125","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"E",9,"YJM1387",1557,4.31752887523831e-05,165,1.626
"1126","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"E",10,"YJM1417",1565,4.47699154601507e-05,163,1.666
"1127","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"E",11,"YJM1447",1573,7.36906418457202e-07,66,0.12
"1128","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"E",12,"YJM1552",1587,3.95918550564225e-05,67,1.693
"1129","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"F",1,"YJM248",1494,4.14467467890658e-05,5,1.724
"1130","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"F",2,"YJM453",1502,4.89705825100119e-05,46,1.708
"1131","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"F",3,"YJM682",1510,2.45377167296489e-05,144,1.61
"1132","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"F",4,"YJM981",1518,6.34986655570889e-07,170,0.112
"1133","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"F",5,"YJM1083",1526,1.83234112449508e-06,147,0.254
"1134","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"F",6,"YJM1244",1534,3.52656893610195e-05,52,1.64
"1135","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"F",7,"YJM1304",1542,4.17146497325823e-05,133,1.626
"1136","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"F",8,"YJM1342",1550,4.17815959524181e-05,35,1.66
"1137","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"F",10,"YJM1418",1566,4.81675964093326e-05,137,1.655
"1138","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"F",11,"YJM1450",1574,3.20123155750118e-05,12,1.656
"1139","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"G",1,"YJM270",1495,1.78501877402689e-06,127,0.095
"1140","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"G",2,"YJM456",1503,4.05314883807146e-05,114,1.68
"1141","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"G",3,"YJM683",1511,5.43164023514958e-05,50,1.668
"1142","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"G",4,"YJM984",1519,4.63722082278628e-05,125,1.687
"1143","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"G",5,"YJM1129",1527,3.95912080615358e-05,173,1.678
"1144","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"G",6,"YJM1248",1535,3.92426344271206e-05,153,1.606
"1145","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"G",7,"YJM1307",1543,1.32072692388488e-05,147,1.133
"1146","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"G",8,"YJM1355",1551,3.39217166302554e-07,138,0.102
"1147","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"G",9,"YJM1389",1559,2.93448301264816e-05,113,1.645
"1148","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"G",11,"YJM1460",1575,4.24873586164139e-05,109,1.708
"1149","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"G",12,"YJM1526",1583,4.15977449044908e-05,66,1.68
"1150","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"H",1,"YJM271",1496,1.30005115320993e-06,129,0.093
"1151","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"H",2,"YJM470",1504,3.82552354829432e-05,78,1.736
"1152","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"H",3,"YJM689",1512,4.11932800255329e-05,5,1.793
"1153","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"H",4,"YJM987",1520,9.36880023976271e-07,156,0.127
"1154","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"H",5,"YJM1133",1528,5.105574517877e-05,148,1.799
"1155","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"H",7,"YJM1311",1544,5.29067104314952e-05,104,1.553
"1156","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"H",8,"YJM1356",1552,4.43325307907256e-05,86,1.707
"1157","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"H",9,"YJM1399",1560,1.43927602551284e-05,129,1.063
"1158","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"H",10,"YJM1433",1568,3.68630035918893e-06,101,0.177
"1159","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"H",11,"YJM1463",1576,3.30596258698919e-05,127,1.622
"1160","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"H",12,"YJM1527",1584,4.40216596731075e-05,41,1.691
"1161","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"A",1,"YJM145",1489,2.8615650965968e-05,169,1.576
"1162","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"A",2,"YJM320",1497,2.63112515847148e-05,28,1.376
"1163","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"A",3,"YJM541",1505,9.15586083891866e-07,93,0.134
"1164","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"A",4,"YJM693",1513,4.59829874025933e-06,3,0.196
"1165","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"A",5,"YJM990",1521,8.68322389578993e-07,27,0.105
"1166","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"A",6,"YJM1190",1529,1.77165151418616e-05,146,1.161
"1167","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"A",7,"YJM1252",1537,2.24762331385464e-05,144,1.353
"1168","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"A",8,"YJM1326",1545,2.62916726428242e-06,147,0.173
"1169","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"A",9,"YJM1381",1553,2.7496659873853e-05,108,1.112
"1170","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"A",10,"YJM1400",1561,3.10808451398016e-06,87,0.246
"1171","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"A",11,"YJM1434",1569,1.87734373080555e-05,83,1.389
"1172","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"A",12,"YJM1477",1577,5.34837993679671e-07,168,0.111
"1173","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"B",1,"YJM189",1490,1.98896075959037e-05,69,1.493
"1174","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"B",2,"YJM326",1498,1.26259448763173e-05,132,0.946
"1175","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"B",3,"YJM554",1506,1.55929760941177e-05,3,0.422
"1176","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"B",4,"YJM969",1514,1.52408507422118e-05,106,0.298
"1177","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"B",5,"YJM993",1522,5.76288550734465e-06,43,0.211
"1178","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"B",6,"YJM1199",1530,3.66268378884662e-06,56,0.241
"1179","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"B",7,"YJM1273",1538,2.87140893600154e-05,147,1.618
"1180","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"B",8,"YJM1332",1546,1.09232333036894e-06,112,0.127
"1181","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"B",9,"YJM1383",1554,7.06479063246147e-07,14,0.099
"1182","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"B",10,"YJM1401",1562,1.55786941211694e-05,161,1.195
"1183","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"B",11,"YJM1439",1570,1.91393508819664e-06,110,0.103
"1184","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"B",12,"YJM1478",1578,1.0029892495549e-06,1,0.116
"1185","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"C",1,"YJM193",1491,8.6137549664176e-07,153,0.097
"1186","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"C",2,"YJM428",1499,1.21571422984108e-05,161,0.295
"1187","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"C",3,"YJM555",1507,1.33600618177745e-05,11,0.945
"1188","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"C",4,"YJM972",1515,8.189079815268e-06,167,0.3
"1189","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"C",5,"YJM996",1523,5.48134306745961e-06,143,0.3
"1190","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"C",6,"YJM1202",1531,1.10963206019375e-05,64,1.043
"1191","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"C",7,"YJM1281",1539,2.95169614494354e-05,173,1.668
"1192","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"C",8,"YJM1336",1547,1.59590579762945e-05,85,0.903
"1193","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"C",9,"YJM1385",1555,6.06107870142187e-07,67,0.11
"1194","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"C",10,"YJM1402",1563,3.75250923486612e-05,116,1.727
"1195","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"C",11,"YJM1443",1571,1.22291748834431e-05,86,1.243
"1196","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"C",12,"YJM1479",1579,5.23207522278615e-07,57,0.108
"1197","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"D",1,"YJM195",1492,4.3705374243939e-06,132,0.309
"1198","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"D",2,"YJM450",1500,2.1892075464041e-05,97,1.654
"1199","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"D",3,"YJM627",1508,6.4186320595419e-06,36,0.293
"1200","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"D",4,"YJM975",1516,2.42942516776292e-06,151,0.243
"1201","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"D",5,"YJM1077",1524,1.26192275644006e-06,18,0.098
"1202","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"D",6,"YJM1208",1532,5.46231733001443e-06,108,0.528
"1203","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"D",7,"YJM1290",1540,5.08982017858403e-07,94,0.104
"1204","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"D",8,"YJM1338",1548,2.60965414177806e-05,77,1.596
"1205","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"D",9,"YJM1386",1556,1.48395209987404e-06,22,0.141
"1206","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"D",10,"YJM1415",1564,1.24367335804779e-06,25,0.154
"1207","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"D",11,"YJM1444",1572,3.53639071408352e-05,39,1.708
"1208","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"D",12,"YJM1552",1587,2.31663528823526e-06,14,0.258
"1209","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"E",1,"YJM244",1493,4.09517637064184e-06,77,0.162
"1210","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"E",2,"YJM451",1501,9.26275342128973e-06,98,0.987
"1211","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"E",3,"YJM681",1509,1.88591462587043e-05,92,1.689
"1212","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"E",4,"YJM978",1517,8.4593772463388e-07,7,0.121
"1213","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"E",5,"YJM1078",1525,1.66955453585633e-05,175,1.401
"1214","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"E",6,"YJM1242",1533,5.08736091482719e-07,68,0.105
"1215","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"E",7,"YJM1293",1541,2.0629173687065e-05,102,1.436
"1216","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"E",8,"YJM1341",1549,4.98121529432436e-07,36,0.106
"1217","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"E",9,"YJM1387",1557,4.75457745071167e-07,62,0.111
"1218","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"E",10,"YJM1417",1565,8.47050370239358e-06,91,0.901
"1219","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"E",11,"YJM1447",1573,5.86799374239554e-07,70,0.094
"1220","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"F",1,"YJM248",1494,1.85609918587127e-05,117,0.793
"1221","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"F",2,"YJM453",1502,2.02121041682603e-06,144,0.289
"1222","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"F",3,"YJM682",1510,1.34608790911098e-06,70,0.149
"1223","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"F",4,"YJM981",1518,4.03622197436343e-07,25,0.093
"1224","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"F",5,"YJM1083",1526,4.43273511212479e-07,173,0.092
"1225","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"F",6,"YJM1244",1534,4.3457301801274e-07,27,0.108
"1226","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"F",7,"YJM1304",1542,2.49585009963856e-05,107,1.54
"1227","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"F",8,"YJM1342",1550,1.84858005097267e-06,107,0.193
"1228","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"F",10,"YJM1418",1566,1.64142267261788e-05,8,1.419
"1229","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"F",11,"YJM1450",1574,6.62476472242606e-07,138,0.133
"1230","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"G",1,"YJM270",1495,4.9282095130196e-07,6,0.087
"1231","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"G",2,"YJM456",1503,2.31003827749696e-06,11,0.183
"1232","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"G",3,"YJM683",1511,9.26852363346228e-06,67,0.741
"1233","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"G",4,"YJM984",1519,1.07945887934909e-06,85,0.136
"1234","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"G",5,"YJM1129",1527,6.4325957742833e-07,86,0.099
"1235","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"G",6,"YJM1248",1535,4.32505843719377e-07,68,0.106
"1236","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"G",7,"YJM1307",1543,4.73522646215162e-07,150,0.128
"1237","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"G",8,"YJM1355",1551,2.66505297346676e-07,68,0.092
"1238","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"G",9,"YJM1389",1559,1.8033439289775e-05,118,1.157
"1239","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"G",11,"YJM1460",1575,3.70088586600098e-05,131,1.647
"1240","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"G",12,"YJM1526",1583,2.02394784354766e-06,67,0.192
"1241","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"H",1,"YJM271",1496,6.38792878570982e-07,110,0.09
"1242","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"H",2,"YJM470",1504,8.59102858961109e-07,32,0.133
"1243","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"H",3,"YJM689",1512,9.05961584153374e-07,111,0.12
"1244","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"H",4,"YJM987",1520,9.28161770375736e-07,10,0.106
"1245","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"H",5,"YJM1133",1528,3.18636247669466e-05,150,1.706
"1246","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"H",7,"YJM1311",1544,3.74334214794599e-05,129,1.625
"1247","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"H",8,"YJM1356",1552,6.07633463643821e-07,6,0.099
"1248","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"H",9,"YJM1399",1560,1.86248284963926e-06,50,0.176
"1249","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"H",10,"YJM1433",1568,1.67505821259283e-06,60,0.146
"1250","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"H",11,"YJM1463",1576,5.49678560988718e-07,106,0.101
"1251","2015_screening_for_TS/20150518_40C_rep1.asc",40,1,"H",12,"YJM1527",1584,2.93920424074131e-05,35,1.6
"1252","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"A",1,"YJM145",1489,2.37291111019188e-05,36,1.314
"1253","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"A",2,"YJM320",1497,2.17459372852953e-05,180,0.748
"1254","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"A",3,"YJM541",1505,6.02104833592626e-07,175,0.106
"1255","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"A",4,"YJM693",1513,5.30420014998113e-07,17,0.105
"1256","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"A",5,"YJM990",1521,9.80054516854328e-07,129,0.101
"1257","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"A",6,"YJM1190",1529,1.92875436714211e-05,151,1.344
"1258","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"A",7,"YJM1252",1537,1.53410858798264e-05,47,0.813
"1259","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"A",8,"YJM1326",1545,1.51530269661196e-06,86,0.131
"1260","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"A",9,"YJM1381",1553,2.36550140794466e-05,18,0.807
"1261","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"A",10,"YJM1400",1561,1.21702128647874e-06,103,0.14
"1262","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"A",11,"YJM1434",1569,1.49959346786001e-05,126,1.199
"1263","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"A",12,"YJM1477",1577,5.46911515945167e-07,150,0.11
"1264","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"B",1,"YJM189",1490,1.84902188984107e-05,150,1.524
"1265","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"B",2,"YJM326",1498,1.56148739675292e-05,64,0.97
"1266","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"B",3,"YJM554",1506,1.6213120584089e-05,53,0.39
"1267","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"B",4,"YJM969",1514,1.49599504782231e-05,42,0.297
"1268","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"B",5,"YJM993",1522,1.09998653165114e-05,46,0.322
"1269","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"B",6,"YJM1199",1530,2.98070429989091e-06,22,0.22
"1270","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"B",7,"YJM1273",1538,2.49685885258881e-05,117,1.552
"1271","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"B",8,"YJM1332",1546,8.18618193693543e-07,140,0.114
"1272","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"B",9,"YJM1383",1554,2.12072651738224e-06,42,0.101
"1273","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"B",10,"YJM1401",1562,1.36889880278999e-05,158,1.159
"1274","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"B",11,"YJM1439",1570,4.92557609142582e-07,109,0.101
"1275","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"B",12,"YJM1478",1578,9.41952560004624e-07,3,0.109
"1276","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"C",1,"YJM193",1491,5.228634507838e-07,24,0.099
"1277","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"C",2,"YJM428",1499,1.79301434279118e-05,6,0.297
"1278","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"C",3,"YJM555",1507,1.73355261407992e-05,53,1.103
"1279","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"C",4,"YJM972",1515,1.19975589447296e-05,17,0.301
"1280","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"C",5,"YJM996",1523,3.90951832804677e-06,45,0.309
"1281","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"C",6,"YJM1202",1531,1.02264952705502e-05,33,0.987
"1282","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"C",7,"YJM1281",1539,2.53196203470987e-05,137,1.596
"1283","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"C",8,"YJM1336",1547,1.74775639728794e-05,105,0.944
"1284","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"C",9,"YJM1385",1555,4.39671427830313e-07,53,0.108
"1285","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"C",10,"YJM1402",1563,3.54826668790778e-05,130,1.728
"1286","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"C",11,"YJM1443",1571,1.43657450586072e-05,1,1.169
"1287","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"C",12,"YJM1479",1579,8.38354511895334e-07,70,0.123
"1288","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"D",1,"YJM195",1492,7.07242095429024e-06,167,0.357
"1289","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"D",2,"YJM450",1500,2.15780677276167e-05,109,1.639
"1290","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"D",3,"YJM627",1508,4.76431376194576e-06,55,0.286
"1291","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"D",4,"YJM975",1516,2.87618663977655e-06,157,0.258
"1292","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"D",5,"YJM1077",1524,2.49804057514728e-07,87,0.102
"1293","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"D",6,"YJM1208",1532,4.53840054563618e-06,28,0.524
"1294","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"D",7,"YJM1290",1540,8.56714016464072e-07,112,0.111
"1295","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"D",8,"YJM1338",1548,2.29607472052078e-05,62,1.605
"1296","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"D",9,"YJM1386",1556,1.54926397228112e-06,81,0.144
"1297","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"D",10,"YJM1415",1564,1.22182480307327e-06,52,0.155
"1298","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"D",11,"YJM1444",1572,3.61770493651041e-05,99,1.7
"1299","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"D",12,"YJM1552",1587,1.68167660552881e-06,7,0.214
"1300","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"E",1,"YJM244",1493,1.27318651418279e-05,137,0.344
"1301","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"E",2,"YJM451",1501,8.12241532344462e-06,54,0.928
"1302","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"E",3,"YJM681",1509,1.71680539130153e-05,166,1.536
"1303","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"E",4,"YJM978",1517,8.50148262502926e-07,58,0.13
"1304","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"E",5,"YJM1078",1525,1.4781812752684e-05,177,1.263
"1305","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"E",6,"YJM1242",1533,6.95053855531627e-07,156,0.138
"1306","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"E",7,"YJM1293",1541,1.67138182454653e-05,170,1.319
"1307","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"E",8,"YJM1341",1549,5.06831473047054e-07,2,0.101
"1308","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"E",9,"YJM1387",1557,9.78881820567194e-07,100,0.141
"1309","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"E",10,"YJM1417",1565,7.79708331574417e-06,176,0.847
"1310","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"E",11,"YJM1447",1573,7.16566446807631e-07,155,0.097
"1311","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"F",1,"YJM248",1494,1.90745677328787e-05,149,1.002
"1312","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"F",2,"YJM453",1502,1.60461921626116e-06,71,0.263
"1313","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"F",3,"YJM682",1510,1.46874249127783e-06,81,0.148
"1314","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"F",4,"YJM981",1518,8.65776457700254e-07,129,0.121
"1315","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"F",5,"YJM1083",1526,6.44697301335213e-07,84,0.095
"1316","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"F",6,"YJM1244",1534,1.13827576794584e-06,117,0.139
"1317","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"F",7,"YJM1304",1542,2.21992909686149e-05,178,1.424
"1318","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"F",8,"YJM1342",1550,9.24242111132119e-07,60,0.156
"1319","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"F",10,"YJM1418",1566,1.54678456621768e-05,115,1.347
"1320","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"F",11,"YJM1450",1574,4.29404734778748e-05,52,0.956
"1321","2015_screening_for_TS/20150521_40C_rep2.asc",40,2,"G",1,"YJM270",1495,9.25673501908874e-07,180,0.078
